STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,MEASURE,Measure,DATA_ITEM,Data Item,SECTOR,Sector,TSEST,Adjustment Type,REGION,Region,FREQ,Frequency,TIME_PERIOD,Time Period,OBS_VALUE,Observation Value,UNIT_MEASURE,Unit of Measure,UNIT_MULT,Unit of Multiplier,OBS_STATUS,Observation Status,OBS_COMMENT,Observation Comment
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q2,,20079,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2015-Q1,,19545,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q4,,20185,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q3,,19963,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q2,,20374,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2014-Q1,,21848,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q4,,20711,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q3,,22027,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q2,,21285,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2013-Q1,,20577,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q4,,22795,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q3,,23463,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q2,,22828,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2012-Q1,,21844,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q4,,18027,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q3,,19796,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q2,,16503,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2011-Q1,,16131,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q4,,14474,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q3,,13668,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q2,,13728,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2010-Q1,,13243,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q4,,13433,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2009-Q3,,13371,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2026-Q1,,22416,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2025-Q4,,22039,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2025-Q3,,21584,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2025-Q2,,21079,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2025-Q1,,20771,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q4,,20079,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q3,,19553,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q2,,19829,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2024-Q1,,19081,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q4,,19701,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q3,,19115,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q2,,17755,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2023-Q1,,16957,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q4,,16438,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q3,,15983,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q2,,15964,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2022-Q1,,15498,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q4,,14822,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q3,,14692,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q2,,14573,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2021-Q1,,14320,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q4,,12846,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q3,,12405,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q2,,12187,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2020-Q1,,12574,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2019-Q4,,12153,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,5,Western Australia,Q,Quarterly,2019-Q3,,12030,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2019-Q1,,5109,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2004-Q4,,3465,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2004-Q3,,3401,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2004-Q2,,3390,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2004-Q1,,3254,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2003-Q4,,3168,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2003-Q3,,3330,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2003-Q2,,3117,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2003-Q1,,2990,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2009-Q2,,3897,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2009-Q1,,4047,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2008-Q4,,3773,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2008-Q3,,4059,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2008-Q2,,3932,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2008-Q1,,3718,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2007-Q4,,3767,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2007-Q3,,3670,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2007-Q2,,3862,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2007-Q1,,3944,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2006-Q4,,3673,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2006-Q3,,3599,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2006-Q2,,3579,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2006-Q1,,3578,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2005-Q4,,3538,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2005-Q3,,3432,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2005-Q2,,3597,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2005-Q1,,3425,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2018-Q4,,4953,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2018-Q3,,4894,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2018-Q2,,5101,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2018-Q1,,4788,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2017-Q4,,4734,,NA,Not Applicable,0,Units,,,,
DATAFLOW,ABS:ANA_SFD(1.0.0),Australian National Accounts - State Final Demand,I,C,Current prices,GFC,Gross fixed capital formation,PSS,Private,20,Seasonally Adjusted,4,South Australia,Q,Quarterly,2017-Q3,,5225,,NA,Not Applicable,0,Units,,,,
